index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,labor_productivity,offered_wage,desired_output,desired_output_value,expected_sales,output,inventory,inventory_t_1,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,capital_stock,desired_perc_inv,perc_inv,mark_up,capacity_utilization,capital_labor_ratio,capital_productivity
134,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.6000104835870906,<agents_accounting.GoodOrService object at 0x7fd0dbc89c10>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
135,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5740860187128006,<agents_accounting.GoodOrService object at 0x7fd0dbcc9f40>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
136,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5525478942440375,<agents_accounting.GoodOrService object at 0x7fd0dbce9610>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
137,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.577813545211942,<agents_accounting.GoodOrService object at 0x7fd0dbce90a0>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
138,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.6078628816845748,<agents_accounting.GoodOrService object at 0x7fd0dbc7ee20>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
139,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5993460833117734,<agents_accounting.GoodOrService object at 0x7fd0dbc89a60>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
140,macro_Caiani,macro_Caiani,Scenario1,0,13,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.5431221470134227,<agents_accounting.GoodOrService object at 0x7fd0dbc85ca0>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
141,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5426340943898205,<agents_accounting.GoodOrService object at 0x7fd0dbc79520>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
142,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5552699865585995,<agents_accounting.GoodOrService object at 0x7fd0dbc893a0>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
143,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5499775304893695,<agents_accounting.GoodOrService object at 0x7fd0dbc7ec10>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
144,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.6053216716676733,<agents_accounting.GoodOrService object at 0x7fd0dbc85940>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
145,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5740860187128006,<agents_accounting.GoodOrService object at 0x7fd0dbc7e5b0>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
146,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.557779190344506,<agents_accounting.GoodOrService object at 0x7fd0dbc7e4f0>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
147,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.577813545211942,<agents_accounting.GoodOrService object at 0x7fd0dbc89d60>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
148,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.6078628816845748,<agents_accounting.GoodOrService object at 0x7fd0dbc85400>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
149,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5993460833117734,<agents_accounting.GoodOrService object at 0x7fd0dbc7eb50>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
150,macro_Caiani,macro_Caiani,Scenario1,0,14,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.5529107302765377,<agents_accounting.GoodOrService object at 0x7fd0dbced2b0>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
151,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5426340943898205,<agents_accounting.GoodOrService object at 0x7fd0dbc79f70>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
152,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5552699865585995,<agents_accounting.GoodOrService object at 0x7fd0dbcdfd60>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
153,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5499775304893695,<agents_accounting.GoodOrService object at 0x7fd0dbce9790>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
154,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.6053216716676733,<agents_accounting.GoodOrService object at 0x7fd0dbceda60>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
155,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5781931973205988,<agents_accounting.GoodOrService object at 0x7fd0dbc85dc0>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
156,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.557779190344506,<agents_accounting.GoodOrService object at 0x7fd0dbc7e100>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
157,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.577813545211942,<agents_accounting.GoodOrService object at 0x7fd0dbc7e3a0>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
158,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5965205436343226,<agents_accounting.GoodOrService object at 0x7fd0dbc89100>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
159,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5993460833117734,<agents_accounting.GoodOrService object at 0x7fd0dbc854c0>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
160,macro_Caiani,macro_Caiani,Scenario1,0,15,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.5579481800378442,<agents_accounting.GoodOrService object at 0x7fd0dbc85e50>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
161,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5426340943898205,<agents_accounting.GoodOrService object at 0x7fd0dbc85eb0>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
162,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.563300571424529,<agents_accounting.GoodOrService object at 0x7fd0dbcc93a0>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
163,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5545954296237172,<agents_accounting.GoodOrService object at 0x7fd0dbc899d0>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
164,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5748921312338424,<agents_accounting.GoodOrService object at 0x7fd0dbcf1280>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
165,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5756356365959253,<agents_accounting.GoodOrService object at 0x7fd0dbcedb20>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
166,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5657244548485402,<agents_accounting.GoodOrService object at 0x7fd0dbcf1cd0>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
167,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5659512086239303,<agents_accounting.GoodOrService object at 0x7fd0dbcc9d30>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
168,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5965205436343226,<agents_accounting.GoodOrService object at 0x7fd0dbc85820>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
169,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.603133528432937,<agents_accounting.GoodOrService object at 0x7fd0dbc8fc10>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
170,macro_Caiani,macro_Caiani,Scenario1,0,16,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.5579481800378442,<agents_accounting.GoodOrService object at 0x7fd0dbcdfa00>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
171,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5492029527159293,<agents_accounting.GoodOrService object at 0x7fd0dbc8f0d0>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
172,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5705739759671044,<agents_accounting.GoodOrService object at 0x7fd0dbc8fe80>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
173,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5545954296237172,<agents_accounting.GoodOrService object at 0x7fd0dbcc94c0>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
174,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5748921312338424,<agents_accounting.GoodOrService object at 0x7fd0dbce9940>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
175,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5830244152094127,<agents_accounting.GoodOrService object at 0x7fd0dbcf5af0>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
176,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5657244548485402,<agents_accounting.GoodOrService object at 0x7fd0dbc8fc40>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
177,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5659512086239303,<agents_accounting.GoodOrService object at 0x7fd0dbc7ef70>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
178,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5965205436343226,<agents_accounting.GoodOrService object at 0x7fd0dbc7e340>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
179,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5940756928286967,<agents_accounting.GoodOrService object at 0x7fd0dbcc9eb0>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
180,macro_Caiani,macro_Caiani,Scenario1,0,17,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.5579481800378442,<agents_accounting.GoodOrService object at 0x7fd0dbc7e5e0>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
181,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5492029527159293,<agents_accounting.GoodOrService object at 0x7fd0dbcf5130>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
182,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_1,299.49587379239154,29.822499617061364,0.5705739759671044,<agents_accounting.GoodOrService object at 0x7fd0dbcf5460>,39.920290113126335,39.99492030620634,10.206412987267313,10.131601882306397,10.206232075386403,10.108285738247806,10.105366170523402,8.691638325393434,11.139349173663142,11.082438001264148,9.11274715352618,0.2533222170400023,0.11624167067961103,0.0639005677124042,1,0.030426953928063376,0.11740897260029959
183,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_2,63.23072164675543,29.219487589007407,0.5541987858913612,<agents_accounting.GoodOrService object at 0x7fd0dbc85100>,40.523704200822365,40.42590669014932,10.07632192255135,10.161996973702507,10.064199463029462,9.382321973500376,9.290650202636995,9.856202248896915,10.144275551997982,10.279476313818899,9.238100975634147,0.2513733841912495,0.08862889465463865,0.0006480579701945849,1,0.14610146357721007,0.094723555513167
184,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_3,75.61219131488939,31.19688522087032,0.5766870416348631,<agents_accounting.GoodOrService object at 0x7fd0dbc85550>,40.15120178360899,40.11562537999627,10.19686296279119,10.299328465742953,10.263752062130228,9.85887909543492,10.779975668503457,10.659588690335555,10.587187078339138,9.964188915901579,9.760339954530682,0.2567410670575943,0.017091022888067298,0.11387667790072825,1,0.12908420963338352,0.151816342557678
185,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_4,71.71064083444679,30.855069711801487,0.5830244152094127,<agents_accounting.GoodOrService object at 0x7fd0dbc853a0>,39.61082988757113,39.712038250789675,9.765137443975282,9.655879604426021,9.757087967644562,11.54262845658836,9.37122567625218,8.763891103798397,11.82447883357566,11.161644575122182,10.895240673588525,0.2431474190130247,0.10799688157298837,0.029038582842603133,1,0.15193338878035667,0.08064036705884718
186,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_5,77.45815471974788,32.33230938862639,0.5657244548485402,<agents_accounting.GoodOrService object at 0x7fd0dbcdf850>,39.85199368740601,39.8831572204982,10.202756166593876,10.011591810381445,10.042755343473637,11.21746113627285,10.18293158974275,9.403896306527528,10.487711463205907,10.92169790350094,9.396796716791675,0.2510230510345837,0.1147134919073216,0.03575733428761461,1,0.12131449233189609,0.0836554890310674
187,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_6,76.72879804228353,30.512896522619894,0.5659512086239303,<agents_accounting.GoodOrService object at 0x7fd0dbc89160>,40.20076395176399,40.21216234036481,9.850736027427091,9.840420253021486,9.851818641622305,10.386258392945248,11.7321546656498,12.45168876420497,8.708854070155748,9.44347878707143,9.141062764763117,0.2447125367128967,0.003784516949434935,0.07196652607083595,1,0.11913470558636513,0.055739146631434186
188,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_7,178.93466277395808,28.50667555921963,0.5965205436343226,<agents_accounting.GoodOrService object at 0x7fd0dbced970>,39.706667365181886,39.86207909231131,10.03058172884348,9.924324747082078,10.0797364742115,9.610219283548016,11.46434204854498,9.167363494436918,10.626521743927427,8.863885205356453,10.529639524359109,0.24896656102908352,0.028252227879435016,0.1191997394001258,1,0.058846281436598084,0.05714317015823866
189,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_8,98.33066311350457,28.626242172586007,0.5940756928286967,<agents_accounting.GoodOrService object at 0x7fd0dbc8f8e0>,40.30717852415012,40.477695589264854,10.123018124097035,10.004759133078526,10.175276198193261,9.218100744166211,9.227121778229293,9.604367365398524,8.847331105321139,12.254067180514573,10.373115732586982,0.247167211162384,0.055772140902889684,0.07253766615506897,1,0.10549217715142567,0.07848054608803534
190,macro_Caiani,macro_Caiani,Scenario1,0,18,2020-04-10T16:06,CG_9,69.89520859237945,29.52001784363871,0.5622935109804563,<agents_accounting.GoodOrService object at 0x7fd0dbc8f250>,39.78938967014617,39.60675471904451,10.03604022123918,10.060382424938126,9.877747473836465,9.548460476946111,8.777893690214427,9.440306123804232,11.767482871415442,10.749230853559528,10.1518830682353,0.2540067343639415,0.14764161930142838,-0.013664191445714222,1,0.14524433466448144,0.035009175341520385
191,macro_Caiani,macro_Caiani,Scenario1,0,19,2020-04-10T16:06,CG_0,95.73398486604971,29.474624965384105,0.5575488642548969,<agents_accounting.GoodOrService object at 0x7fd0dbcf52b0>,40.24837866370886,39.84314207466094,10.164830804269078,10.5646562983616,10.159419709313676,9.861208118507621,9.727232381577974,10.794891927589145,9.590174729889192,11.002048873791562,10.471818305751649,0.26515620375935184,0.06485292831041743,0.1529939928559565,1,0.1093845442702896,0.1861292501460743
