index_no,model,simulation,scenario,run,step,time,agent_name,labor_demand,labor_productivity,offered_wage,desired_output,desired_output_value,output,labor_to_contract,labor_contracted,unitary_cost,price,deposits_cash,desired_perc_inv,perc_inv,mark_up
127,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbcf5100>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
128,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbca0a90>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
129,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbc790a0>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
130,macro_Caiani,macro_Caiani,Scenario1,0,25,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbc85d00>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
131,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbc8f5e0>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
132,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbc897f0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
133,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbc85ee0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
134,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbc85f40>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
135,macro_Caiani,macro_Caiani,Scenario1,0,26,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbc795b0>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
136,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbcf1820>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
137,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbce9910>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
138,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbca0100>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
139,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbcc9250>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
140,macro_Caiani,macro_Caiani,Scenario1,0,27,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbc89340>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
141,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbcdf970>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
142,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbca0370>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
143,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbc99ca0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
144,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbca00d0>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
145,macro_Caiani,macro_Caiani,Scenario1,0,28,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbcf5fd0>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
146,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbcdf1c0>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
147,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbce9ca0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
148,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbc8f730>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
149,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbc85520>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
150,macro_Caiani,macro_Caiani,Scenario1,0,29,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbca0670>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
151,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbc79e20>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
152,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbc8fca0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
153,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbc894c0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
154,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbcf15e0>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
155,macro_Caiani,macro_Caiani,Scenario1,0,30,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbca6670>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
156,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbca0b50>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
157,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbc8f490>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
158,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbc99ac0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
159,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbca62b0>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
160,macro_Caiani,macro_Caiani,Scenario1,0,31,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbc853d0>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
161,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbcdfee0>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
162,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbcc97c0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
163,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbc7edc0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
164,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbcf1040>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
165,macro_Caiani,macro_Caiani,Scenario1,0,32,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbcc9df0>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
166,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbcf18e0>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
167,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbca0dc0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
168,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbca6cd0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
169,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbcdf100>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
170,macro_Caiani,macro_Caiani,Scenario1,0,33,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbca4cd0>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
171,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbcf1610>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
172,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbca6070>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
173,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbca05e0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
174,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbc8fcd0>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
175,macro_Caiani,macro_Caiani,Scenario1,0,34,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbc7e280>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
176,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbcdfcd0>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
177,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbca0eb0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
178,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbc857c0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
179,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbca4be0>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
180,macro_Caiani,macro_Caiani,Scenario1,0,35,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbc89bb0>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
181,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbc994c0>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
182,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbce91c0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
183,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbc79a30>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
184,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbc99c10>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
185,macro_Caiani,macro_Caiani,Scenario1,0,36,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbc79e80>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
186,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbca4b50>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
187,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbc793d0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
188,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbcb3940>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
189,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbcf1df0>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
190,macro_Caiani,macro_Caiani,Scenario1,0,37,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbcc92e0>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
191,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbcdfa90>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
192,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbc85040>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
193,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbcb3700>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
194,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbcb3160>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
195,macro_Caiani,macro_Caiani,Scenario1,0,38,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbcf1160>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
196,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbc85970>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
197,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-04-10T16:06,KG_1,30.139123469059907,0.7572795088078781,0.9073319340653248,<agents_accounting.GoodOrService object at 0x7fd0dbca63d0>,39.79920639409009,10.175665443782016,8.385000441645198,10.55248998576577,11.15097579241858,10.060609637832663,11.326695132949832,0.25718625267830864,0.050492145882067276,0.043560124165756345
198,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-04-10T16:06,KG_2,10.338940863167409,0.25782503881921165,0.9036613334628991,<agents_accounting.GoodOrService object at 0x7fd0dbca0af0>,40.10060818963798,10.039243836690494,10.580699174263112,11.320835763424933,12.237461677707255,9.734565975797631,10.029480956803285,0.2519753037875059,0.08864586222208534,0.08481523794213512
199,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-04-10T16:06,KG_3,44.1901711931806,1.121564549001378,0.9536684923686914,<agents_accounting.GoodOrService object at 0x7fd0dbcf5880>,39.400470737530696,10.058514478458195,9.114585945703125,10.390510421128717,9.61566590912417,9.35931476993943,10.490998327216973,0.24987419435903555,0.09458203284534912,0.12192650865477152
200,macro_Caiani,macro_Caiani,Scenario1,0,39,2020-04-10T16:06,KG_4,48.2634849622062,1.1956550363004967,0.8015141864542957,<agents_accounting.GoodOrService object at 0x7fd0dbc79130>,40.365727151151674,9.945768179455284,9.32673653326528,9.340334629591839,12.082260648778485,8.664492126253279,10.418874237102823,0.2591906801336883,0.16821987301172997,0.09070715129852769
201,macro_Caiani,macro_Caiani,Scenario1,0,40,2020-04-10T16:06,KG_0,25.92052263135203,0.6448427295813707,0.9480571172995341,<agents_accounting.GoodOrService object at 0x7fd0dbca40d0>,40.196657948178355,10.07023894630219,8.544433155655696,10.987035640076511,9.907064031895331,9.44732871279293,9.952534918967897,0.2582336127423162,0.06670191449705049,-0.03425983797999814
